num_date_time,answer
17_20220828 19,3563.024382231323
17_20220828 20,3304.400113525354
17_20220828 21,3210.9687239190253
17_20220828 22,3176.7035107748898
17_20220828 23,3140.07622265827
17_20220829 00,3111.819532179558
17_20220829 01,3112.1091949237443
17_20220829 02,3114.926024448586
17_20220829 03,3127.5213374797077
17_20220829 04,3120.394591690098
17_20220829 05,3095.9078620522423
17_20220829 06,2970.613855146419
17_20220829 07,2855.0983317468763
17_20220829 08,2786.4433345225902
17_20220829 09,2794.149405800572
17_20220829 10,2789.549826791618
17_20220829 11,2864.003574873759
17_20220829 12,2918.570172326998
17_20220829 13,2965.8854530546123
17_20220829 14,3114.008011050195
17_20220829 15,3230.2679517462816
17_20220829 16,3191.113496849006
17_20220829 17,3262.7098945341486
17_20220829 18,3302.4436749197966
17_20220829 19,3241.2050862293063
17_20220829 20,3241.4947489734923
17_20220829 21,3261.5064705384093
17_20220829 22,3224.8791824217897
17_20220829 23,3249.7801457398464
17_20220830 00,2822.745097219169
17_20220830 01,2825.561926744011
17_20220830 02,2724.879220412058
17_20220830 03,2533.0026285102476
17_20220830 04,2459.2932977246505
17_20220830 05,2427.5552513611706
17_20220830 06,2427.844914105357
17_20220830 07,2438.0781521639938
17_20220830 08,2440.8949816888357
17_20220830 09,2470.850278568204
17_20220830 10,2500.805575447572
17_20220830 11,2557.8993396814667
17_20220830 12,2607.5766953815655
17_20220830 13,2598.087874619472
17_20220830 14,2640.3488217857757
17_20220830 15,2690.0261774858745
17_20220830 16,2692.8430070107165
17_20220830 17,2707.9654868224934
17_20220830 18,2742.8100254550013
17_20220830 19,2745.6268549798433
17_20220830 20,2753.3329262578254
17_20220830 21,2780.7610563565377
17_20220830 22,2815.6055949890456
17_20220830 23,2855.339375374693
17_20220831 00,2455.442794208542
17_20220831 01,2470.5652740203195
17_20220831 02,2497.993404119032
17_20220831 03,2525.421534217745
17_20220831 04,2523.3491219894468
17_20220831 05,2518.749542980493
17_20220831 06,2558.483323366141
17_20220831 07,2566.189394644123
17_20220831 08,2615.866750344221
17_20220831 09,2672.960514578116
17_20220831 10,2863.2194488039863
17_20220831 11,3095.449667451974
17_20220831 12,3152.543431685868
17_20220831 13,3108.4997350354533
17_20220831 14,3165.593499269348
17_20220831 15,3193.0216293680605
17_20220831 16,3178.6435668528266
17_20220831 17,3349.180442257966
17_20220831 18,3413.525523217485
17_20220831 19,3258.4007903683087
17_20220831 20,3130.4145248736586
17_20220831 21,3081.3164946619327
17_20220831 22,3027.329222697066
17_20220831 23,2970.9798757597155
18_20220825 00,2780.618696220915
18_20220825 01,2780.9083589651013
18_20220825 02,2741.7539040678257
18_20220825 03,2623.711213887627
18_20220825 04,2599.389576057942
18_20220825 05,2614.5120558697195
18_20220825 06,2590.1904180400347
18_20220825 07,2708.9775255167774
18_20220825 08,2879.5144009219175
18_20220825 09,2887.2204721998987
18_20220825 10,2946.841403214449
18_20220825 11,2991.629517161408
18_20220825 12,3056.1396899290976
18_20220825 13,3068.7350029602194
18_20220825 14,2953.054387752505
18_20220825 15,3059.0405695177983
18_20220825 16,3212.2174610746915
18_20220825 17,3143.562463850405
18_20220825 18,3052.8233328329043
18_20220825 19,2865.835982684233
18_20220825 20,2942.486713930687
18_20220825 21,2883.610200212681
18_20220825 22,2881.3726961762113
18_20220825 23,2810.19053217127
18_20220826 00,2383.1554836505925
18_20220826 01,2321.7518031519307
18_20220826 02,2309.7358156091814
18_20220826 03,2319.969053667819
18_20220826 04,2209.177680213244
18_20220826 05,2295.9370785823207
18_20220826 06,2318.4759669278933
18_20220826 07,2429.8466658708403
18_20220826 08,2546.106606566927
18_20220826 09,2734.003465820313
18_20220826 10,3010.7321356710736
18_20220826 11,3188.685419610009
18_20220826 12,3378.944353835879
18_20220826 13,3485.4258110256865
18_20220826 14,3441.3821143752707
18_20220826 15,3468.8102444739834
18_20220826 16,3567.7102013218237
18_20220826 17,3481.53012844112
18_20220826 18,3299.4320200455886
18_20220826 19,3075.3626272279407
18_20220826 20,3068.2358814383315
18_20220826 21,2935.3603741905417
18_20220826 22,2977.621321356845
18_20220826 23,2903.9119905712478
18_20220827 00,2491.709759118161
18_20220827 01,2504.3050721492828
18_20220827 02,2393.6787905028796
18_20220827 03,2371.884319453851
18_20220827 04,2463.2027759597245
18_20220827 05,2465.5243300600523
18_20220827 06,2332.6488228122626
18_20220827 07,2421.605204345652
18_20220827 08,2693.11444882693
18_20220827 09,2994.1242356352186
18_20220827 10,3169.550352793498
18_20220827 11,3280.921051736445
18_20220827 12,3323.34709071092
18_20220827 13,3392.74650523175
18_20220827 14,3457.4217698076113
18_20220827 15,3440.516540511722
18_20220827 16,3406.4164191757577
18_20220827 17,3480.7050754497277
18_20220827 18,3439.023453771796
18_20220827 19,3266.5387370743733
18_20220827 20,3091.6919454044664
18_20220827 21,3017.982614618869
18_20220827 22,2978.8281597215937
18_20220827 23,2905.118828935997
18_20220828 00,2364.640669244074
18_20220828 01,2125.738459358835
18_20220828 02,2007.695769178636
18_20220828 03,1966.0141475007051
18_20220828 04,1907.1376337826987
18_20220828 05,1872.8724206385632
18_20220828 06,1902.8277175179312
18_20220828 07,2093.251743551973
18_20220828 08,2668.338462494352
18_20220828 09,2833.82100433818
18_20220828 10,3085.9383736150703
18_20220828 11,3256.4752490202095
18_20220828 12,3427.0121244253487
18_20220828 13,3526.0771730813603
18_20220828 14,3610.3094046697815
18_20220828 15,3714.4287868871043
18_20220828 16,3744.2189919583016
18_20220828 17,3779.2286223989804
18_20220828 18,3626.4659645222882
18_20220828 19,3308.6755193541258
18_20220828 20,3040.1076753337047
18_20220828 21,3000.9532204364295
18_20220828 22,2860.6613046548437
18_20220828 23,2878.3109512472765
18_20220829 00,2914.274770792068
18_20220829 01,2971.3685350259625
18_20220829 02,2978.909514495773
18_20220829 03,3035.8381869214963
18_20220829 04,3147.0437940562715
18_20220829 05,2940.1692932786987
18_20220829 06,2952.76460630982
18_20220829 07,2785.49931498188
18_20220829 08,2687.3437754305833
18_20220829 09,2717.2990723099515
18_20220829 10,2843.5025883204894
18_20220829 11,2937.5133034151895
18_20220829 12,2920.608074119301
18_20220829 13,2985.118246886991
18_20220829 14,2943.601717017231
18_20220829 15,3030.196023578136
18_20220829 16,3217.432515598837
18_20220829 17,3257.1662959844853
18_20220829 18,3252.566716975531
18_20220829 19,3159.3004191773744
18_20220829 20,3130.0895395945504
18_20220829 21,3187.183303828445
18_20220829 22,3170.2780745325554
18_20220829 23,3145.956436702871
18_20220830 00,2763.254747576795
18_20220830 01,2499.741237117685
18_20220830 02,2369.392896650551
18_20220830 03,2320.459958246996
18_20220830 04,2323.276787771838
18_20220830 05,2330.982859049819
18_20220830 06,2346.1053388615965
18_20220830 07,2376.0606357409647
18_20220830 08,2413.432341154128
18_20220830 09,2470.5261053880226
18_20220830 10,2500.481402267391
18_20220830 11,2530.436699146759
18_20220830 12,2609.7796889820397
18_20220830 13,2605.180109973086
18_20220830 14,2627.718998318659
18_20220830 15,2662.5635369511665
18_20220830 16,2677.686016762944
18_20220830 17,2695.3356633553767
18_20220830 18,2675.903267278832
18_20220830 19,2705.8585641582004
18_20220830 20,2701.2589851492467
18_20220830 21,2713.8542981803685
18_20220830 22,2736.393186525941
18_20220830 23,2751.515666337718
18_20220831 00,2371.341143992298
18_20220831 01,2366.7415649833442
18_20220831 02,2362.1419859743905
18_20220831 03,2389.5701160731032
18_20220831 04,2377.5541285303543
18_20220831 05,2400.093016875927
18_20220831 06,2415.2154966877038
18_20220831 07,2437.754385033277
18_20220831 08,2546.597917195568
18_20220831 09,2640.6086322902684
18_20220831 10,2742.035755918764
18_20220831 11,2870.6013469017867
18_20220831 12,2898.0294770004994
18_20220831 13,2969.9560583019847
18_20220831 14,2938.218011938505
18_20220831 15,3017.5610017737854
18_20220831 16,2961.2116548364347
18_20220831 17,3109.499304640188
18_20220831 18,3154.1223267789755
18_20220831 19,3008.9411692442504
18_20220831 20,2932.704671677998
18_20220831 21,2970.0763770911617
18_20220831 22,2847.1444451578227
18_20220831 23,2780.8515229060213
19_20220825 00,2961.9365301443804
19_20220825 01,2939.97696728718
19_20220825 02,2895.933270636765
19_20220825 03,2829.6403483849635
19_20220825 04,2834.819252882289
19_20220825 05,2785.8863144787338
19_20220825 06,2756.6754348959093
19_20220825 07,2798.936382062213
19_20220825 08,2870.8629633636983
19_20220825 09,2964.873678458399
19_20220825 10,3051.633076827475
19_20220825 11,3116.143249595165
19_20220825 12,3042.5990106177387
19_20220825 13,2961.473271298347
19_20220825 14,2877.98545700647
19_20220825 15,3195.6948604303197
19_20220825 16,3142.037772081796
19_20220825 17,3066.1314581318857
19_20220825 18,3073.8375294098673
19_20220825 19,3066.7107836202576
19_20220825 20,3059.5840378306484
19_20220825 21,3059.873700574835
19_20220825 22,3052.7469547852256
19_20220825 23,3016.1196666686055
19_20220826 00,2621.112327255594
19_20220826 01,2601.67993117905
19_20220826 02,2604.496760703892
19_20220826 03,2557.925897272821
19_20220826 04,2555.853485044523
19_20220826 05,2590.6980236770305
19_20220826 06,2551.5435687797553
19_20220826 07,2546.943989770802
19_20220826 08,2683.091081095791
19_20220826 09,2895.5992409230475
19_20220826 10,3053.830466041252
19_20220826 11,3244.254492075294
19_20220826 12,3412.2642006997776
19_20220826 13,3523.6348996427246
19_20220826 14,3583.0907388491037
19_20220826 15,3669.8501372181804
19_20220826 16,3625.8064405677646
19_20220826 17,3532.209959153265
19_20220826 18,3421.583677506862
19_20220826 19,3330.514362873018
19_20220826 20,3195.276780652744
19_20220826 21,3156.1223257554684
19_20220826 22,3136.689929678924
19_20220826 23,3104.9518833154443
19_20220827 00,2705.055302149293
19_20220827 01,2752.205491068736
19_20220827 02,2505.7217808415303
19_20220827 03,2461.6780841911145
19_20220827 04,2454.221154785163
19_20220827 05,2444.567242214898
19_20220827 06,2424.9697543301822
19_20220827 07,2373.5096491459717
19_20220827 08,2531.5757824560046
19_20220827 09,2807.974268690422
19_20220827 10,3059.926546159141
19_20220827 11,3245.1311468237
19_20220827 12,3285.1951108256903
19_20220827 13,3394.038642987982
19_20220827 14,3443.8810904962525
19_20220827 15,3528.1133220846727
19_20220827 16,3575.263511004117
19_20220827 17,3538.6362228874964
19_20220827 18,3499.4817679902208
19_20220827 19,3361.55192718112
19_20220827 20,3245.8713119734057
19_20220827 21,3140.134272080142
19_20220827 22,3081.257758362136
19_20220827 23,3111.047963433333
19_20220828 00,2590.2918625621414
19_20220828 01,2565.8051329242853
19_20220828 02,2457.7060180585377
19_20220828 03,2413.4972295999514
19_20220828 04,2347.2043073481495
19_20220828 05,2276.022143343208
19_20220828 06,2256.589747266663
19_20220828 07,2261.9337435721604
19_20220828 08,2607.7721651995644
19_20220828 09,2874.557259735874
19_20220828 10,3027.8992431009387
19_20220828 11,3238.0453279557114
19_20220828 12,3455.4427295361074
19_20220828 13,3579.11907876599
19_20220828 14,3623.907192712949
19_20220828 15,3693.47169904195
19_20220828 16,3790.0095809173063
19_20220828 17,3817.437711016019
19_20220828 18,3694.340687274508
19_20220828 19,3598.382130887525
19_20220828 20,3339.757862181555
19_20220828 21,3246.326472575227
19_20220828 22,3212.0612594310915
19_20220828 23,3175.433971314472
19_20220829 00,3147.177280835759
19_20220829 01,3147.4669435799456
19_20220829 02,3150.2837731047875
19_20220829 03,3162.8790861359093
19_20220829 04,3155.7523403462997
19_20220829 05,3131.265610708444
19_20220829 06,3005.971603802621
19_20220829 07,2890.456080403078
19_20220829 08,2821.8010831787915
19_20220829 09,2829.507154456773
19_20220829 10,2824.90757544782
19_20220829 11,2899.361323529961
19_20220829 12,2953.9279209831993
19_20220829 13,3001.243201710814
19_20220829 14,3149.3657597063957
19_20220829 15,3265.625700402483
19_20220829 16,3226.4712455052077
19_20220829 17,3298.0676431903503
19_20220829 18,3337.801423575998
19_20220829 19,3276.5628348855075
19_20220829 20,3276.852497629694
19_20220829 21,3296.864219194611
19_20220829 22,3260.2369310779914
19_20220829 23,3285.137894396048
19_20220830 00,2858.102845875371
19_20220830 01,2860.9196754002123
19_20220830 02,2760.23696906826
19_20220830 03,2568.3603771664493
19_20220830 04,2494.6510463808518
19_20220830 05,2462.9130000173723
19_20220830 06,2463.2026627615583
19_20220830 07,2473.4359008201955
19_20220830 08,2476.2527303450374
19_20220830 09,2506.2080272244057
19_20220830 10,2536.1633241037734
19_20220830 11,2593.2570883376684
19_20220830 12,2642.934444037767
19_20220830 13,2633.445623275674
19_20220830 14,2675.706570441977
19_20220830 15,2725.383926142076
19_20220830 16,2728.2007556669178
19_20220830 17,2743.323235478695
19_20220830 18,2778.1677741112026
19_20220830 19,2780.984603636045
19_20220830 20,2788.6906749140267
19_20220830 21,2816.118805012739
19_20220830 22,2850.963343645247
19_20220830 23,2890.697124030895
19_20220831 00,2490.800542864744
19_20220831 01,2505.923022676521
19_20220831 02,2533.3511527752335
19_20220831 03,2560.7792828739457
19_20220831 04,2558.706870645648
19_20220831 05,2554.1072916366943
19_20220831 06,2593.8410720223424
19_20220831 07,2601.547143300324
19_20220831 08,2651.224499000423
19_20220831 09,2708.3182632343173
19_20220831 10,2898.5771974601876
19_20220831 11,3130.807416108176
19_20220831 12,3187.90118034207
19_20220831 13,3143.857483691654
19_20220831 14,3200.951247925549
19_20220831 15,3228.3793780242618
19_20220831 16,3214.0013155090282
19_20220831 17,3384.538190914168
19_20220831 18,3448.8832718736867
19_20220831 19,3293.7585390245104
19_20220831 20,3165.7722735298603
19_20220831 21,3116.6742433181334
19_20220831 22,3062.686971353268
19_20220831 23,3006.3376244159167
20_20220825 00,2404.8168443813365
20_20220825 01,2291.6633959542814
20_20220825 02,2259.9253495907983
20_20220825 03,2208.465244406588
20_20220825 04,2211.282073931429
20_20220825 05,2226.4045537432057
20_20220825 06,2276.0819094433064
20_20220825 07,2367.7305495655246
20_20220825 08,2656.7648697032178
20_20220825 09,2674.4145162956506
20_20220825 10,2899.3934182180155
20_20220825 11,2961.3764242050493
20_20220825 12,3119.607649323255
20_20220825 13,3243.2839985531373
20_20220825 14,3260.768553337398
20_20220825 15,3256.1689743284433
20_20220825 16,2952.8811626115275
20_20220825 17,2962.784217053825
20_20220825 18,2979.938588221745
20_20220825 19,2854.3143976995766
20_20220825 20,2590.8008872404675
20_20220825 21,2554.3386909320184
20_20220825 22,2463.434468106346
20_20220825 23,2456.3077223167365
20_20220826 00,2021.8562652622622
20_20220826 01,1990.118218898783
20_20220826 02,2005.24069871056
20_20220826 03,1931.5313679249634
20_20220826 04,1916.9882136015597
20_20220826 05,1892.6665757718747
20_20220826 06,1885.5398299822652
20_20220826 07,2001.9648624865256
20_20220826 08,2389.609476727874
20_20220826 09,2722.977156260172
20_20220826 10,2933.123241114945
20_20220826 11,3059.326757125483
20_20220826 12,3168.3353810959447
20_20220826 13,3171.1522106207854
20_20220826 14,3208.523916033949
20_20220826 15,3342.1438405782847
20_20220826 16,3312.767869187289
20_20220826 17,3372.223708393667
20_20220826 18,3150.516390548503
20_20220826 19,3057.0850009421747
20_20220826 20,2921.6823269137294
20_20220826 21,2801.1124699528764
20_20220826 22,2700.2646718127507
20_20220826 23,2742.5256189790534
20_20220827 00,2194.6310507533353
20_20220827 01,2150.5873541029227
20_20220827 02,2123.7385494925825
20_20220827 03,2119.138970483629
20_20220827 04,2121.955800008469
20_20220827 05,2179.049564242364
20_20220827 06,2186.7556355203465
20_20220827 07,2529.406523134409
20_20220827 08,2692.03171458124
20_20220827 09,2761.266037293899
20_20220827 10,2936.857246260349
20_20220827 11,3156.7818146213995
20_20220827 12,3191.7914450620797
20_20220827 13,3270.969343089189
20_20220827 14,3333.1174408843945
20_20220827 15,3323.628620122302
20_20220827 16,3245.030047583563
20_20220827 17,3237.9033017939537
20_20220827 18,3043.3344513033185
20_20220827 19,2861.0712510996163
20_20220827 20,2804.5568123540916
20_20220827 21,2730.847481568495
20_20220827 22,2556.0006898985876
20_20220827 23,2398.513882076928
20_20220828 00,1880.2849479863905
20_20220828 01,1860.852551909848
20_20220828 02,1836.5309140801633
20_20220828 03,1777.6544003621586
20_20220828 04,1753.3327625324737
20_20220828 05,1761.038833810453
20_20220828 06,1753.9120880208436
20_20220828 07,2020.8622743653264
20_20220828 08,2295.0637774354313
20_20220828 09,2482.795544880645
20_20220828 10,2739.967247718847
20_20220828 11,3061.0292769642083
20_20220828 12,3177.2892176602963
20_20220828 13,3256.467115687405
20_20220828 14,3372.7270563834927
20_20220828 15,3368.2925691827113
20_20220828 16,3432.472558334056
20_20220828 17,3457.538613460287
20_20220828 18,3213.5820700137365
20_20220828 19,3097.901454806022
20_20220828 20,2942.7767219568454
20_20220828 21,2686.6796200315302
20_20220828 22,2672.136465708123
20_20220828 23,2588.648651416249
20_20220829 00,2656.6401800687045
20_20220829 01,2659.291917785376
20_20220829 02,2770.497524920153
20_20220829 03,2793.0364132657246
20_20220829 04,2845.075843938308
20_20220829 05,2805.921389041031
20_20220829 06,2808.7382185658753
20_20220829 07,2759.805280162317
20_20220829 08,2831.7318614638043
20_20220829 09,2844.4922663030975
20_20220829 10,2837.530612321657
20_20220829 11,2820.62538302577
20_20220829 12,2581.723173140531
20_20220829 13,2646.068254100048
20_20220829 14,2631.525099776644
20_20220829 15,2696.035272544333
20_20220829 16,2693.9628603160345
20_20220829 17,2699.3068566215343
20_20220829 18,2679.8744605449883
20_20220829 19,2707.302590643702
20_20220829 20,2734.7307207424124
20_20220829 21,2730.131141733458
20_20220829 22,2607.199209800122
20_20220829 23,2582.5473883540963
20_20220830 00,2120.9574639450966
20_20220830 01,2118.8850517167984
20_20220830 02,2220.312175345294
20_20220830 03,2213.350521363857
20_20220830 04,2235.889409709428
20_20220830 05,2273.261115122592
20_20220830 06,2248.939477292907
20_20220830 07,2232.034247997017
20_20220830 08,2254.5731363425916
20_20220830 09,2284.528433221957
20_20220830 10,2314.4837301013267
20_20220830 11,2388.9374781834695
20_20220830 12,2416.36560828218
20_20220830 13,2448.8480719422046
20_20220830 14,2456.5541432201876
20_20220830 15,2479.093031565759
20_20220830 16,2523.881145512717
20_20220830 17,2539.0036253244944
20_20220830 18,2568.958922203864
20_20220830 19,2569.2485849480486
20_20220830 20,2557.2325974053006
20_20220830 21,2572.3550772170775
20_20220830 22,2587.477557028855
20_20220830 23,2610.0164453744264
20_20220831 00,2210.1198642082754
20_20220831 01,2225.2423440200528
20_20220831 02,2240.3648238318297
20_20220831 03,2248.0708951098127
20_20220831 04,2263.1933749215896
20_20220831 05,2285.732263267161
20_20220831 06,2293.4383345451442
20_20220831 07,2323.3936314245097
20_20220831 08,2345.932519770085
20_20220831 09,2388.1934669363873
20_20220831 10,2457.592881457219
20_20220831 11,2655.268224216883
20_20220831 12,2791.2502237337017
20_20220831 13,2801.4834617923398
20_20220831 14,2680.913604831483
20_20220831 15,2789.757136993777
20_20220831 16,2920.8498947574535
20_20220831 17,2857.0841392863067
20_20220831 18,2881.985102604365
20_20220831 19,2827.997830639499
20_20220831 20,2655.678205750247
20_20220831 21,2616.52375085297
20_20220831 22,2584.785704489491
20_20220831 23,2562.826141632289
21_20220825 00,2610.9097383867625
21_20220825 01,2517.4783487804343
21_20220825 02,2483.213135636299
21_20220825 03,2500.69769042056
21_20220825 04,2432.0426931962743
21_20220825 05,2397.94257186031
21_20220825 06,2385.926584317561
21_20220825 07,2462.742407372186
21_20220825 08,2556.7531224668865
21_20220825 09,2826.0653837838518
21_20220825 10,2900.3540400578213
21_20220825 11,3031.4467978214993
21_20220825 12,2997.3466764855348
21_20220825 13,3002.6906727910327
21_20220825 14,3017.8131526028096
21_20220825 15,3185.8228612272933
21_20220825 16,3043.003778665053
21_20220825 17,3075.3211505169047
21_20220825 18,3033.639528838974
21_20220825 19,3105.2359265241166
21_20220825 20,3011.804536917789
21_20220825 21,2920.9003140921163
21_20220825 22,2896.578676262432
21_20220825 23,2911.7011560742094
21_20220826 00,2472.3604572665963
21_20220826 01,2487.482937078373
21_20220826 02,2510.021825423946
21_20220826 03,2433.9504196658645
21_20220826 04,2367.657497414063
21_20220826 05,2355.6415098713137
21_20220826 06,2365.874747929951
21_20220826 07,2442.690570984576
21_20220826 08,2534.3392111067924
21_20220826 09,2788.6535635479954
21_20220826 10,2966.60684748693
21_20220826 11,3216.197049983165
21_20220826 12,3196.76465390662
21_20220826 13,3317.913836355847
21_20220826 14,3422.0332185731695
21_20220826 15,3543.182401022397
21_20220826 16,3498.97361256381
21_20220826 17,3489.4847918017167
21_20220826 18,3391.1641604422484
21_20220826 19,3297.7327708359207
21_20220826 20,3236.329090337258
21_20220826 21,3194.6474686593274
21_20220826 22,3128.3545464075255
21_20220826 23,3042.339565334993
21_20220827 00,2612.9424418418316
21_20220827 01,2596.0372125459426
21_20220827 02,2571.715574716258
21_20220827 03,2552.2831786397132
21_20220827 04,2633.9882434474785
21_20220827 05,2498.5855694190327
21_20220827 06,2385.432120991974
21_20220827 07,2577.8880383821574
21_20220827 08,2861.372749534028
21_20220827 09,3093.272784565673
21_20220827 10,3231.7819508631474
21_20220827 11,3291.402881877697
21_20220827 12,3417.4413060800634
21_20220827 13,3378.617034799131
21_20220827 14,3378.906697543317
21_20220827 15,3502.5830467732
21_20220827 16,3520.2326933656327
21_20220827 17,3490.856721974637
21_20220827 18,3473.9514926787474
21_20220827 19,3373.103694538624
21_20220827 20,3052.7860825898056
21_20220827 21,2823.6623562108457
21_20220827 22,2789.3971430667107
21_20220827 23,2688.5493449265873
21_20220828 00,2190.042469656782
21_20220828 01,2180.388557086517
21_20220828 02,2000.8176154716414
21_20220828 03,1954.2467520405705
21_20220828 04,1954.5364147847567
21_20220828 05,1912.8547931068256
21_20220828 06,1925.4501061379472
21_20220828 07,1975.127461838046
21_20220828 08,2320.8007916572788
21_20220828 09,2619.6135953012545
21_20220828 10,2869.2037977974887
21_20220828 11,3148.294542620734
21_20220828 12,3328.7749933403243
21_20220828 13,3430.367208776992
21_20220828 14,3524.3779238716925
21_20220828 15,3677.884999044928
21_20220828 16,3651.0361944345877
21_20220828 17,3653.8530239594293
21_20220828 18,3607.282160528358
21_20220828 19,3259.8260812250137
21_20220828 20,3033.0644298185384
21_20220828 21,2924.8002231446194
21_20220828 22,2878.2293597135485
21_20220828 23,3021.627767764162
21_20220829 00,3035.342361707567
21_20220829 01,3015.9099656310223
21_20220829 02,3095.087863658132
21_20220829 03,3011.600049366255
21_20220829 04,3011.889712110441
21_20220829 05,2876.652129890167
21_20220829 06,2662.5263123869695
21_20220829 07,2731.925726907799
21_20220829 08,2621.299445261396
21_20220829 09,2703.0045100691614
21_20220829 10,2735.486973729185
21_20220829 11,2777.7479208954883
21_20220829 12,2807.7032177748565
21_20220829 13,2904.241099650213
21_20220829 14,2914.144154092507
21_20220829 15,2968.7107515457465
21_20220829 16,2902.5829211021155
21_20220829 17,2954.78744358287
21_20220829 18,2935.3550475063257
21_20220829 19,2940.5339520036514
21_20220829 20,2928.5179644609025
21_20220829 21,2941.1132774920243
21_20220829 22,2909.3752311285443
21_20220829 23,2917.081302406526
21_20220830 00,2566.4073223881164
21_20220830 01,2532.3072010521523
21_20220830 02,2433.986569692684
21_20220830 03,2355.3879971539473
21_20220830 04,2355.6776598981332
21_20220830 05,2338.772430602244
21_20220830 06,2339.0620933464306
21_20220830 07,2349.2953314050674
21_20220830 08,2371.8342197506404
21_20220830 09,2394.3731080962134
21_20220830 10,2481.132506465289
21_20220830 11,2530.8098621653885
21_20220830 12,2555.875917291617
21_20220830 13,2635.218907126897
21_20220830 14,2650.3413869386745
21_20220830 15,2660.5746249973117
21_20220830 16,2710.251980697411
21_20220830 17,2730.2637022623276
21_20220830 18,2720.7748815002346
21_20220830 19,2716.1753024912805
21_20220830 20,2738.714190836853
21_20220830 21,2746.420262114835
21_20220830 22,2761.5427419266125
21_20220830 23,2776.665221738389
21_20220831 00,2376.7686405722384
21_20220831 01,2391.8911203840157
21_20220831 02,2407.0136001957926
21_20220831 03,2414.7196714737747
21_20220831 04,2407.5929256841655
21_20220831 05,2407.8825884283515
21_20220831 06,2430.421476773924
21_20220831 07,2445.5439565857014
21_20220831 08,2482.915661998865
21_20220831 09,2535.1201844796196
21_20220831 10,2653.742200148191
21_20220831 11,2784.8349579118685
21_20220831 12,2878.845673006569
21_20220831 13,2955.661496061194
21_20220831 14,3111.365554398743
21_20220831 15,3104.403900417305
21_20220831 16,3122.0535470097375
21_20220831 17,3144.592435355311
21_20220831 18,3179.271882179647
21_20220831 19,3090.729734326459
21_20220831 20,2970.1598773656046
21_20220831 21,2921.2269389620496
21_20220831 22,2800.657082001195
21_20220831 23,2786.1139276777903
22_20220825 00,2313.3750996818644
22_20220825 01,2355.6360468481676
22_20220825 02,2215.1790392584107
22_20220825 03,2289.4676955323807
22_20220825 04,2203.4527144598483
22_20220825 05,2211.15878573783
22_20220825 06,2226.2812655496073
22_20220825 07,2278.4857880303616
22_20220825 08,2384.967245220169
22_20220825 09,2528.365653270782
22_20220825 10,2627.4307019267935
22_20220825 11,2620.4690479453557
22_20220825 12,2650.424344824724
22_20220825 13,2778.9899358077464
22_20220825 14,2963.8643528559633
22_20220825 15,2954.3755320938694
22_20220825 16,2981.968754000753
22_20220825 17,2844.204004999823
22_20220825 18,2822.2444421426235
22_20220825 19,2810.0633627917027
22_20220825 20,2783.214558181363
22_20220825 21,2731.754452997152
22_20220825 22,2564.3240698610402
22_20220825 23,2577.0844747003334
22_20220826 00,2312.715138498643
22_20220826 01,2226.7001574261103
22_20220826 02,2086.408241644525
22_20220826 03,2025.0045611458631
22_20220826 04,2027.8213906707047
22_20220826 05,2065.193096083868
22_20220826 06,2043.2335332266682
22_20220826 07,2110.2708727750137
22_20220826 08,2389.5267094064297
22_20220826 09,2683.4502712972658
22_20220826 10,2859.041480263716
22_20220826 11,2975.301420959803
22_20220826 12,3059.533652548224
22_20220826 13,3267.152570622341
22_20220826 14,3225.47094894441
22_20220826 15,3354.0365399274324
22_20220826 16,3268.0215588549
22_20220826 17,3078.3419501174017
22_20220826 18,3034.2982534669864
22_20220826 19,2859.451461797079
22_20220826 20,2724.0487877686337
22_20220826 21,2610.895339341575
22_20220826 22,2559.4352341573644
22_20220826 23,2579.4469557222815
22_20220827 00,2214.105250444452
22_20220827 01,2224.3384885030896
22_20220827 02,2239.2958765066955
22_20220827 03,2204.535387938046
22_20220827 04,2160.326599479459
22_20220827 05,1980.425474248241
22_20220827 06,1886.8289928337417
22_20220827 07,1958.9206659433985
22_20220827 08,2454.9540577946827
22_20220827 09,2696.9627599489495
22_20220827 10,2879.8052856410245
22_20220827 11,2951.73186694251
22_20220827 12,3075.4082161723923
22_20220827 13,3184.416840142855
22_20220827 14,3214.3721370222233
22_20220827 15,3239.438192148452
22_20220827 16,3284.0612142872396
22_20220827 17,3222.822625596749
22_20220827 18,3136.807644524216
22_20220827 19,2823.7413493010217
22_20220827 20,2453.87095258812
22_20220827 21,2372.745213268727
22_20220827 22,2230.0912225146576
22_20220827 23,2092.161381705557
22_20220828 00,1613.376565256482
22_20220828 01,1598.8334109330774
22_20220828 02,1571.9846063227374
22_20220828 03,1574.8014358475791
22_20220828 04,1567.6746900579699
22_20220828 05,1545.7151272007695
22_20220828 06,1629.9473587891905
22_20220828 07,1716.706757158267
22_20220828 08,1993.4354270090275
22_20220828 09,2284.996913927379
22_20220828 10,2541.8384331492375
22_20220828 11,2831.037845095105
22_20220828 12,3036.2946881967373
22_20220828 13,3167.222354152244
22_20220828 14,3286.009461628986
22_20220828 15,3323.38116704215
22_20220828 16,3328.725163347647
22_20220828 17,3257.3779075345346
22_20220828 18,2658.5893971230003
22_20220828 19,2488.4667553980617
22_20220828 20,2417.1194995849487
22_20220828 21,2313.909626472341
22_20220828 22,2309.3100474633875
22_20220828 23,2351.5709946296906
