num_date_time,answer
27_20220827 22,16270.464000000004
27_20220827 23,16041.256000000003
27_20220828 00,14580.327999999998
27_20220828 01,14508.647999999997
27_20220828 02,14172.62
27_20220828 03,14097.384000000004
27_20220828 04,14078.036
27_20220828 05,14067.200000000004
27_20220828 06,14071.848000000007
27_20220828 07,14533.820000000005
27_20220828 08,14714.952000000005
27_20220828 09,14741.692000000003
27_20220828 10,14778.680000000004
27_20220828 11,15073.520000000004
27_20220828 12,16050.020000000008
27_20220828 13,16599.828000000005
27_20220828 14,16728.012000000002
27_20220828 15,16767.632000000005
27_20220828 16,16780.204000000005
27_20220828 17,16805.600000000006
27_20220828 18,16714.431999999997
27_20220828 19,16503.480000000003
27_20220828 20,16479.37200000001
27_20220828 21,16462.23600000001
27_20220828 22,16420.768000000004
27_20220828 23,16218.916000000003
27_20220829 00,15283.659999999985
27_20220829 01,15197.713999999989
27_20220829 02,14803.334
27_20220829 03,14737.366000000002
27_20220829 04,14667.281999999988
27_20220829 05,14658.601999999986
27_20220829 06,15197.755999999983
27_20220829 07,17249.680000000004
27_20220829 08,19817.56000000001
27_20220829 09,21525.448000000008
27_20220829 10,21767.64800000001
27_20220829 11,21800.800000000003
27_20220829 12,22240.736
27_20220829 13,22285.312000000005
27_20220829 14,22299.200000000008
27_20220829 15,22269.492000000006
27_20220829 16,22198.09200000001
27_20220829 17,19561.528000000006
27_20220829 18,16899.260000000013
27_20220829 19,16813.860000000008
27_20220829 20,16780.792000000012
27_20220829 21,16594.928000000004
27_20220829 22,16205.78399999999
27_20220829 23,15727.74
27_20220830 00,15357.551999999989
27_20220830 01,15303.511999999988
27_20220830 02,14837.129999999997
27_20220830 03,14797.551999999998
27_20220830 04,14735.783999999983
27_20220830 05,14705.613999999985
27_20220830 06,15257.591999999988
27_20220830 07,17825.220000000016
27_20220830 08,20593.215999999997
27_20220830 09,21900.368
27_20220830 10,22215.396000000004
27_20220830 11,22277.052000000007
27_20220830 12,22286.936
27_20220830 13,22299.900000000005
27_20220830 14,22287.272000000008
27_20220830 15,22258.992000000006
27_20220830 16,22184.792000000012
27_20220830 17,19515.188000000006
27_20220830 18,16919.61600000001
27_20220830 19,16824.69600000001
27_20220830 20,16829.87600000001
27_20220830 21,16638.552000000007
27_20220830 22,16270.715999999988
27_20220830 23,15819.832
27_20220831 00,15399.691999999988
27_20220831 01,15333.72399999999
27_20220831 02,14844.032
27_20220831 03,14782.837999999998
27_20220831 04,14731.037999999986
27_20220831 05,14699.201999999983
27_20220831 06,15230.85199999999
27_20220831 07,17825.752000000015
27_20220831 08,20509.552
27_20220831 09,21822.388
27_20220831 10,22141.140000000003
27_20220831 11,22182.076000000012
27_20220831 12,22132.712000000007
27_20220831 13,22068.928000000007
27_20220831 14,22137.78000000001
27_20220831 15,22118.180000000008
27_20220831 16,22026.03200000001
27_20220831 17,19455.35200000001
27_20220831 18,16876.356000000007
27_20220831 19,16832.200000000008
27_20220831 20,16772.39200000001
27_20220831 21,16624.860000000004
27_20220831 22,16228.855999999989
27_20220831 23,15773.212
28_20220825 00,1251.7631999999994
28_20220825 01,1244.4983999999993
28_20220825 02,1198.0080000000003
28_20220825 03,1179.0323999999998
28_20220825 04,1160.0892000000001
28_20220825 05,1128.2075999999993
28_20220825 06,1121.6051999999995
28_20220825 07,1201.3361999999993
28_20220825 08,1598.2740000000003
28_20220825 09,2133.4067999999997
28_20220825 10,2509.128
28_20220825 11,2560.5936000000006
28_20220825 12,2581.999200000001
28_20220825 13,2781.763199999999
28_20220825 14,2747.4732000000017
28_20220825 15,2711.811600000001
28_20220825 16,2439.971999999999
28_20220825 17,2044.3104000000003
28_20220825 18,1700.7803999999994
28_20220825 19,1660.5503999999992
28_20220825 20,1532.8926
28_20220825 21,1523.692799999999
28_20220825 22,1396.1592
28_20220825 23,1377.6390000000006
28_20220826 00,1257.5460000000003
28_20220826 01,1244.5236
28_20220826 02,1201.4124
28_20220826 03,1186.9199999999992
28_20220826 04,1169.2056
28_20220826 05,1121.9471999999992
28_20220826 06,1109.5271999999998
28_20220826 07,1206.151199999999
28_20220826 08,1601.0766000000006
28_20220826 09,2037.1049999999998
28_20220826 10,2595.9672000000014
28_20220826 11,2645.9676000000018
28_20220826 12,2617.3152000000014
28_20220826 13,2803.888799999999
28_20220826 14,2745.594000000001
28_20220826 15,2745.8820000000014
28_20220826 16,2473.174799999998
28_20220826 17,2069.1072
28_20220826 18,1684.5155999999995
28_20220826 19,1668.085199999999
28_20220826 20,1490.9345999999991
28_20220826 21,1465.2629999999988
28_20220826 22,1325.7539999999997
28_20220826 23,1398.027
28_20220827 00,1244.5955999999999
28_20220827 01,1233.3780000000002
28_20220827 02,1200.4236
28_20220827 03,1174.8887999999997
28_20220827 04,1154.5608
28_20220827 05,1117.1879999999994
28_20220827 06,1105.9379999999999
28_20220827 07,1170.8225999999988
28_20220827 08,1257.465600000001
28_20220827 09,1279.3824000000018
28_20220827 10,1304.6904000000022
28_20220827 11,1370.5740000000012
28_20220827 12,1392.8580000000013
28_20220827 13,1423.8864000000012
28_20220827 14,1405.2744000000014
28_20220827 15,1410.4008000000013
28_20220827 16,1417.6116000000009
28_20220827 17,1427.2560000000012
28_20220827 18,1393.027200000001
28_20220827 19,1398.009600000001
28_20220827 20,1457.3178000000003
28_20220827 21,1483.2018000000005
28_20220827 22,1321.3800000000006
28_20220827 23,1339.3068000000003
28_20220828 00,1234.8756
28_20220828 01,1222.2000000000003
28_20220828 02,1193.4264000000003
28_20220828 03,1157.4407999999996
28_20220828 04,1151.2380000000003
28_20220828 05,1122.7068000000002
28_20220828 06,1113.5610000000001
28_20220828 07,1125.8982000000003
28_20220828 08,1088.0388000000007
28_20220828 09,1089.0792000000008
28_20220828 10,1115.9784000000002
28_20220828 11,1149.4044000000004
28_20220828 12,1194.7320000000007
28_20220828 13,1371.8844000000013
28_20220828 14,1367.053200000002
28_20220828 15,1384.6716000000022
28_20220828 16,1388.869200000002
28_20220828 17,1390.6548000000018
28_20220828 18,1393.5924000000016
28_20220828 19,1422.3240000000014
28_20220828 20,1470.0906000000002
28_20220828 21,1488.8646
28_20220828 22,1383.5178000000008
28_20220828 23,1380.7950000000003
28_20220829 00,1259.6003999999996
28_20220829 01,1246.9427999999996
28_20220829 02,1197.3108000000004
28_20220829 03,1156.1808
28_20220829 04,1139.4624000000008
28_20220829 05,1117.6541999999997
28_20220829 06,1107.306
28_20220829 07,1197.7307999999994
28_20220829 08,1549.3284000000015
28_20220829 09,1983.1914000000002
28_20220829 10,2517.703199999999
28_20220829 11,2521.17
28_20220829 12,2519.1936000000005
28_20220829 13,2724.836399999999
28_20220829 14,2665.2600000000025
28_20220829 15,2661.2280000000014
28_20220829 16,2389.6908000000003
28_20220829 17,1997.2296
28_20220829 18,1579.487399999999
28_20220829 19,1562.1443999999988
28_20220829 20,1475.4329999999993
28_20220829 21,1470.4397999999983
28_20220829 22,1352.7828000000006
28_20220829 23,1336.9092000000005
28_20220830 00,1259.0459999999991
28_20220830 01,1244.2751999999994
28_20220830 02,1197.9918000000007
28_20220830 03,1166.2235999999994
28_20220830 04,1147.2984
28_20220830 05,1124.6507999999997
28_20220830 06,1111.9932
28_20220830 07,1199.9969999999992
28_20220830 08,1600.6140000000007
28_20220830 09,2007.7595999999999
28_20220830 10,2216.0376000000006
28_20220830 11,2535.890400000001
28_20220830 12,2319.253200000001
28_20220830 13,2281.5252
28_20220830 14,2297.7396000000003
28_20220830 15,2297.2968
28_20220830 16,2255.4612
28_20220830 17,2037.8915999999992
28_20220830 18,1638.1043999999988
28_20220830 19,1629.9467999999986
28_20220830 20,1450.7333999999987
28_20220830 21,1464.4565999999986
28_20220830 22,1349.438400000001
28_20220830 23,1327.566
28_20220831 00,1257.4259999999986
28_20220831 01,1243.6883999999984
28_20220831 02,1194.7032000000004
28_20220831 03,1166.5043999999994
28_20220831 04,1148.8032
28_20220831 05,1133.7191999999993
28_20220831 06,1128.056399999999
28_20220831 07,1200.5117999999993
28_20220831 08,1604.9088000000002
28_20220831 09,1955.8224000000002
28_20220831 10,2232.702000000001
28_20220831 11,2295.0792000000006
28_20220831 12,2297.5668000000005
28_20220831 13,2312.4852
28_20220831 14,2284.513200000001
28_20220831 15,2233.4472
28_20220831 16,2158.9344
28_20220831 17,1934.8956
28_20220831 18,1584.6659999999986
28_20220831 19,1584.0503999999983
28_20220831 20,1444.5269999999991
28_20220831 21,1457.9981999999986
28_20220831 22,1331.2079999999999
28_20220831 23,1307.6843999999992
29_20220825 00,1168.2743999999996
29_20220825 01,1127.421
29_20220825 02,1117.0673999999995
29_20220825 03,1108.2479999999996
29_20220825 04,1101.9797999999998
29_20220825 05,1085.1828
29_20220825 06,1098.9894000000004
29_20220825 07,1102.8942000000006
29_20220825 08,1353.0546000000002
29_20220825 09,1931.1528000000017
29_20220825 10,1989.6120000000003
29_20220825 11,1993.7946
29_20220825 12,1977.7902000000004
29_20220825 13,1972.930799999999
29_20220825 14,2015.9399999999991
29_20220825 15,2038.7105999999992
29_20220825 16,2037.5129999999992
29_20220825 17,2002.9793999999995
29_20220825 18,1627.5474000000013
29_20220825 19,1574.5464000000015
29_20220825 20,1458.1770000000004
29_20220825 21,1375.5894000000003
29_20220825 22,1319.1779999999999
29_20220825 23,1246.9590000000003
29_20220826 00,1188.6071999999988
29_20220826 01,1144.0158
29_20220826 02,1136.8517999999992
29_20220826 03,1112.9249999999993
29_20220826 04,1114.5311999999997
29_20220826 05,1061.5116000000003
29_20220826 06,1028.6346000000003
29_20220826 07,1098.3684000000003
29_20220826 08,1303.5623999999998
29_20220826 09,1872.6036000000008
29_20220826 10,1987.8312000000008
29_20220826 11,2013.3384000000012
29_20220826 12,2006.1504000000014
29_20220826 13,2048.663400000001
29_20220826 14,2069.0496000000007
29_20220826 15,2072.7126000000003
29_20220826 16,2082.5784000000003
29_20220826 17,2035.1274000000003
29_20220826 18,1594.1214000000007
29_20220826 19,1609.165200000001
29_20220826 20,1351.4819999999995
29_20220826 21,1309.9506000000001
29_20220826 22,1284.0659999999998
29_20220826 23,1255.2030000000004
29_20220827 00,1156.9199999999998
29_20220827 01,1123.1634000000001
29_20220827 02,1100.6357999999998
29_20220827 03,1093.8857999999996
29_20220827 04,1088.7527999999998
29_20220827 05,1074.1986000000002
29_20220827 06,1069.0748999999996
29_20220827 07,1048.266
29_20220827 08,1070.2920000000004
29_20220827 09,1091.4611999999997
29_20220827 10,1109.9694
29_20220827 11,1120.9380000000006
29_20220827 12,1146.2550000000003
29_20220827 13,1189.7946000000002
29_20220827 14,1271.8512
29_20220827 15,1296.8711999999998
29_20220827 16,1330.3667999999993
29_20220827 17,1331.196599999999
29_20220827 18,1324.1933999999987
29_20220827 19,1339.0835999999988
29_20220827 20,1278.1865999999986
29_20220827 21,1259.095499999999
29_20220827 22,1234.566000000001
29_20220827 23,1214.829000000001
29_20220828 00,1160.4900000000002
29_20220828 01,1136.3304
29_20220828 02,1120.1076
29_20220828 03,1106.0502
29_20220828 04,1098.4235999999996
29_20220828 05,1033.2270000000003
29_20220828 06,1009.9496999999999
29_20220828 07,1046.6771999999994
29_20220828 08,1063.1724000000008
29_20220828 09,1053.2634000000003
29_20220828 10,1061.7714000000003
29_20220828 11,1087.1220000000005
29_20220828 12,1105.0410000000004
29_20220828 13,1159.8264000000004
29_20220828 14,1240.611
29_20220828 15,1272.0737999999992
29_20220828 16,1318.2131999999995
29_20220828 17,1311.630599999999
29_20220828 18,1315.7495999999987
29_20220828 19,1315.0103999999985
29_20220828 20,1284.1889999999985
29_20220828 21,1267.961999999999
29_20220828 22,1241.3580000000009
29_20220828 23,1218.8040000000012
29_20220829 00,1162.901999999999
29_20220829 01,1123.3385999999996
29_20220829 02,1097.763599999999
29_20220829 03,1089.644999999999
29_20220829 04,1090.2209999999995
29_20220829 05,1084.0337999999995
29_20220829 06,1046.9181
29_20220829 07,1125.2360999999996
29_20220829 08,1343.7815999999998
29_20220829 09,1912.9224
29_20220829 10,2017.3824
29_20220829 11,2022.2700000000011
29_20220829 12,2016.3930000000007
29_20220829 13,2040.5682000000008
29_20220829 14,2010.5334
29_20220829 15,2011.4040000000002
29_20220829 16,1997.4366000000007
29_20220829 17,1936.6926000000012
29_20220829 18,1533.4062
29_20220829 19,1551.5646000000008
29_20220829 20,1430.9202000000005
29_20220829 21,1339.5126000000005
29_20220829 22,1319.2020000000002
29_20220829 23,1270.8929999999993
29_20220830 00,1179.2123999999985
29_20220830 01,1127.3003999999999
29_20220830 02,1112.3039999999994
29_20220830 03,1105.7963999999995
29_20220830 04,1104.4661999999996
29_20220830 05,1052.9826
29_20220830 06,1040.1033000000002
29_20220830 07,1120.9619999999998
29_20220830 08,1375.4322
29_20220830 09,1972.3020000000022
29_20220830 10,2024.633400000001
29_20220830 11,2008.963800000002
29_20220830 12,2012.2098000000012
29_20220830 13,2002.692600000001
29_20220830 14,2020.9074000000003
29_20220830 15,2005.2894000000003
29_20220830 16,1997.3568000000007
29_20220830 17,1911.9318000000014
29_20220830 18,1567.6368
29_20220830 19,1590.4884000000009
29_20220830 20,1431.720000000001
29_20220830 21,1319.8506000000002
29_20220830 22,1282.5180000000014
29_20220830 23,1217.142
29_20220831 00,1161.2279999999994
29_20220831 01,1128.4440000000002
29_20220831 02,1116.9666
29_20220831 03,1112.3039999999999
29_20220831 04,1109.7954000000002
29_20220831 05,1098.6924000000001
29_20220831 06,1095.2277000000004
29_20220831 07,1104.6936
29_20220831 08,1365.9630000000002
29_20220831 09,1935.693000000002
29_20220831 10,2005.7844000000011
29_20220831 11,2007.3654000000022
29_20220831 12,2054.6778000000013
29_20220831 13,2085.3354000000013
29_20220831 14,2083.968
29_20220831 15,2096.7864
29_20220831 16,2055.4908000000005
29_20220831 17,1987.467000000001
29_20220831 18,1567.6680000000008
29_20220831 19,1593.6180000000015
29_20220831 20,1433.2752000000003
29_20220831 21,1279.7910000000008
29_20220831 22,1271.5500000000009
29_20220831 23,1211.9730000000002
30_20220825 00,762.6090000000003
30_20220825 01,752.4659999999997
30_20220825 02,745.8059999999999
30_20220825 03,738.7649999999998
30_20220825 04,736.5989999999999
30_20220825 05,721.2000000000002
30_20220825 06,703.4130000000001
30_20220825 07,693.7590000000002
30_20220825 08,816.345
30_20220825 09,1141.2960000000003
30_20220825 10,1161.3600000000006
30_20220825 11,1132.8480000000009
30_20220825 12,1109.5980000000004
30_20220825 13,1241.2680000000003
30_20220825 14,1279.4609999999989
30_20220825 15,1278.3209999999992
30_20220825 16,1270.3739999999991
30_20220825 17,1207.8090000000004
30_20220825 18,931.1190000000004
30_20220825 19,919.0800000000004
30_20220825 20,918.1499999999994
30_20220825 21,909.2009999999995
30_20220825 22,877.6871999999992
30_20220825 23,862.4945999999998
30_20220826 00,758.6550000000002
30_20220826 01,747.3449999999997
30_20220826 02,744.7590000000002
30_20220826 03,738.7259999999999
30_20220826 04,736.0740000000001
30_20220826 05,720.186
30_20220826 06,695.8319999999999
30_20220826 07,658.2810000000006
30_20220826 08,795.891
30_20220826 09,1119.3930000000007
30_20220826 10,1127.7420000000009
30_20220826 11,1065.8639999999998
30_20220826 12,1024.6799999999996
30_20220826 13,1116.5279999999998
30_20220826 14,1164.5039999999995
30_20220826 15,1179.4199999999998
30_20220826 16,1177.4370000000001
30_20220826 17,1162.0560000000003
30_20220826 18,871.887
30_20220826 19,874.7880000000001
30_20220826 20,860.0699999999996
30_20220826 21,835.0829999999997
30_20220826 22,828.8474999999999
30_20220826 23,796.6505999999997
30_20220827 00,744.5835000000002
30_20220827 01,739.3320000000002
30_20220827 02,733.3035000000001
30_20220827 03,727.7669999999994
30_20220827 04,725.5994999999996
30_20220827 05,695.4119999999998
30_20220827 06,666.6779999999998
30_20220827 07,616.7310000000004
30_20220827 08,526.6109999999999
30_20220827 09,527.9999999999999
30_20220827 10,511.722
30_20220827 11,507.2805000000002
30_20220827 12,511.4925000000001
30_20220827 13,520.2735000000001
30_20220827 14,548.3295
30_20220827 15,601.2825
30_20220827 16,645.9089999999999
30_20220827 17,704.2230000000001
30_20220827 18,790.3530000000005
30_20220827 19,796.1145000000004
30_20220827 20,818.4756000000004
30_20220827 21,807.0261000000006
30_20220827 22,818.3649000000008
30_20220827 23,838.9404
30_20220828 00,752.1165000000002
30_20220828 01,741.3240000000002
30_20220828 02,737.8950000000001
30_20220828 03,726.9209999999996
30_20220828 04,722.2529999999997
30_20220828 05,696.1050000000002
30_20220828 06,663.5010000000001
30_20220828 07,625.2420000000005
30_20220828 08,514.4159999999999
30_20220828 09,533.1089999999997
30_20220828 10,517.9139999999996
30_20220828 11,510.0105
30_20220828 12,514.1595
30_20220828 13,520.1010000000001
30_20220828 14,540.9959999999999
30_20220828 15,574.7505
30_20220828 16,627.7019999999999
30_20220828 17,700.296
30_20220828 18,794.9340000000002
30_20220828 19,799.9875000000003
30_20220828 20,824.9403000000003
30_20220828 21,806.4960000000002
30_20220828 22,828.3804000000007
30_20220828 23,839.9993999999997
30_20220829 00,756.5025000000002
30_20220829 01,748.278
30_20220829 02,743.4824999999998
30_20220829 03,734.3249999999996
30_20220829 04,730.8539999999995
30_20220829 05,717.1949999999998
30_20220829 06,701.0865000000003
30_20220829 07,701.1810000000004
30_20220829 08,848.5290000000003
30_20220829 09,1180.299
30_20220829 10,1164.5550000000005
30_20220829 11,1112.8080000000011
30_20220829 12,1153.1250000000005
30_20220829 13,1299.4710000000002
30_20220829 14,1320.3149999999996
30_20220829 15,1314.789
30_20220829 16,1307.6279999999997
30_20220829 17,1221.1650000000006
30_20220829 18,946.7880000000004
30_20220829 19,947.0340000000002
30_20220829 20,951.4289999999986
30_20220829 21,914.0999999999995
30_20220829 22,893.6825999999991
30_20220829 23,871.7585999999997
30_20220830 00,758.862
30_20220830 01,748.7579999999997
30_20220830 02,745.7729999999999
30_20220830 03,739.3859999999997
30_20220830 04,736.5689999999998
30_20220830 05,721.8509999999999
30_20220830 06,696.9540000000004
30_20220830 07,705.2520000000003
30_20220830 08,863.9010000000001
30_20220830 09,1205.961
30_20220830 10,1218.9990000000003
30_20220830 11,1225.2690000000002
30_20220830 12,1234.1579999999997
30_20220830 13,1314.4980000000003
30_20220830 14,1320.6239999999996
30_20220830 15,1300.8929999999998
30_20220830 16,1298.7389999999996
30_20220830 17,1222.4040000000005
30_20220830 18,947.8020000000002
30_20220830 19,946.2870000000001
30_20220830 20,944.816999999999
30_20220830 21,909.7439999999998
30_20220830 22,893.8955999999993
30_20220830 23,873.2646
30_20220831 00,759.3659999999999
30_20220831 01,749.3009999999998
30_20220831 02,747.2909999999999
30_20220831 03,741.1319999999997
30_20220831 04,738.6629999999998
30_20220831 05,720.1560000000001
30_20220831 06,696.3840000000001
30_20220831 07,709.0410000000006
30_20220831 08,853.1490000000001
30_20220831 09,1238.07
30_20220831 10,1239.1410000000003
30_20220831 11,1200.6270000000006
30_20220831 12,1162.0200000000004
30_20220831 13,1256.8110000000001
30_20220831 14,1272.3599999999992
30_20220831 15,1268.8379999999993
30_20220831 16,1262.9909999999993
30_20220831 17,1206.1950000000002
30_20220831 18,945.3660000000007
30_20220831 19,940.0440000000006
30_20220831 20,938.6369999999991
30_20220831 21,910.9769999999996
30_20220831 22,891.451199999999
30_20220831 23,871.3691999999999
31_20220825 00,1016.607599999999
31_20220825 01,1007.5967999999989
31_20220825 02,999.2879999999989
31_20220825 03,1017.2268000000003
31_20220825 04,969.706799999999
31_20220825 05,970.6895999999995
31_20220825 06,1006.1855999999992
31_20220825 07,1071.1908000000005
31_20220825 08,1239.5519999999995
31_20220825 09,1771.9877999999974
31_20220825 10,1793.2169999999983
31_20220825 11,1807.3169999999982
31_20220825 12,1840.397399999999
31_20220825 13,1862.2463999999993
31_20220825 14,1848.1169999999997
31_20220825 15,1851.2309999999986
31_20220825 16,1837.6751999999988
31_20220825 17,1792.2035999999985
31_20220825 18,1362.116999999999
31_20220825 19,1329.2555999999986
31_20220825 20,1414.7190000000003
31_20220825 21,1240.7363999999993
31_20220825 22,1084.5107999999996
31_20220825 23,1081.5191999999997
31_20220826 00,1013.3567999999991
31_20220826 01,1009.7963999999989
31_20220826 02,1006.8803999999993
31_20220826 03,1014.3288000000003
31_20220826 04,967.5143999999999
31_20220826 05,968.5224000000003
31_20220826 06,1001.7791999999995
31_20220826 07,1067.3712000000007
31_20220826 08,1229.259
31_20220826 09,1789.2035999999973
31_20220826 10,1835.456399999999
31_20220826 11,1850.1839999999993
31_20220826 12,1890.2880000000002
31_20220826 13,1900.5372
31_20220826 14,1918.3134000000002
31_20220826 15,1895.2415999999994
31_20220826 16,1909.2348000000004
31_20220826 17,1839.8700000000003
31_20220826 18,1369.4993999999997
31_20220826 19,1320.0083999999986
31_20220826 20,1401.4248
31_20220826 21,1212.3143999999995
31_20220826 22,1088.0316000000005
31_20220826 23,1055.2500000000007
31_20220827 00,1014.3377999999996
31_20220827 01,1010.6369999999994
31_20220827 02,1004.4089999999993
31_20220827 03,965.7666000000006
31_20220827 04,916.7867999999994
31_20220827 05,912.7187999999992
31_20220827 06,912.0239999999992
31_20220827 07,954.0576
31_20220827 08,994.5503999999996
31_20220827 09,1019.1816000000002
31_20220827 10,1026.5562
31_20220827 11,1010.4515999999999
31_20220827 12,1106.7263999999998
31_20220827 13,1114.4015999999995
31_20220827 14,1118.9879999999998
31_20220827 15,1124.1089999999997
31_20220827 16,1126.4274000000003
31_20220827 17,1130.0724000000005
31_20220827 18,1126.5408000000007
31_20220827 19,1150.189200000001
31_20220827 20,1253.5343999999998
31_20220827 21,1121.6016000000002
31_20220827 22,1080.8964000000005
31_20220827 23,1051.3404000000003
31_20220828 00,1010.6063999999997
31_20220828 01,1005.9083999999998
31_20220828 02,999.3563999999997
31_20220828 03,962.1216000000002
31_20220828 04,917.6723999999991
31_20220828 05,915.5807999999994
31_20220828 06,915.6815999999995
31_20220828 07,956.7683999999999
31_20220828 08,958.7033999999992
31_20220828 09,956.0375999999995
31_20220828 10,929.8187999999994
31_20220828 11,939.5244
31_20220828 12,1079.4869999999999
31_20220828 13,1090.3085999999994
31_20220828 14,1093.2173999999998
31_20220828 15,1096.1297999999995
31_20220828 16,1124.6598000000006
31_20220828 17,1130.727600000001
31_20220828 18,1141.0074000000009
31_20220828 19,1153.958400000001
31_20220828 20,1267.9607999999996
31_20220828 21,1122.0912000000003
31_20220828 22,1116.3384000000008
31_20220828 23,1049.6988000000001
31_20220829 00,1013.9507999999994
31_20220829 01,1008.6659999999994
31_20220829 02,998.3483999999995
31_20220829 03,1019.7125999999998
31_20220829 04,962.326799999999
31_20220829 05,961.3799999999993
31_20220829 06,994.6115999999992
31_20220829 07,1062.3312000000014
31_20220829 08,1247.6573999999991
31_20220829 09,1778.4083999999975
31_20220829 10,1825.0559999999987
31_20220829 11,1834.045199999999
31_20220829 12,1853.6399999999987
31_20220829 13,1856.9339999999988
31_20220829 14,1869.7643999999987
31_20220829 15,1867.7159999999985
31_20220829 16,1861.4519999999984
31_20220829 17,1848.4559999999985
31_20220829 18,1397.1767999999997
31_20220829 19,1383.5111999999997
31_20220829 20,1374.21
31_20220829 21,1246.9788000000005
31_20220829 22,1104.2783999999997
31_20220829 23,1088.8991999999996
31_20220830 00,1007.359199999999
31_20220830 01,1004.925599999999
31_20220830 02,1001.7503999999991
31_20220830 03,1017.2556000000001
31_20220830 04,969.4619999999992
31_20220830 05,969.9803999999997
31_20220830 06,1006.4879999999989
31_20220830 07,1074.5964000000008
31_20220830 08,1251.8651999999993
31_20220830 09,1803.4007999999978
31_20220830 10,1846.1039999999982
31_20220830 11,1853.0303999999987
31_20220830 12,1868.8895999999988
31_20220830 13,1875.1427999999983
31_20220830 14,1869.6815999999985
31_20220830 15,1871.5895999999987
31_20220830 16,1866.7295999999985
31_20220830 17,1854.8087999999987
31_20220830 18,1396.4099999999994
31_20220830 19,1381.5347999999994
31_20220830 20,1375.340399999999
31_20220830 21,1242.0792000000004
31_20220830 22,1090.3967999999995
31_20220830 23,1083.6575999999998
31_20220831 00,1010.462399999999
31_20220831 01,1006.2611999999988
31_20220831 02,1002.196799999999
31_20220831 03,1013.4144000000001
31_20220831 04,973.544399999999
31_20220831 05,972.3995999999993
31_20220831 06,1016.009999999999
31_20220831 07,1075.4532000000002
31_20220831 08,1251.1565999999993
31_20220831 09,1804.2659999999978
31_20220831 10,1840.610399999998
31_20220831 11,1848.6059999999984
31_20220831 12,1868.5787999999984
31_20220831 13,1874.7527999999986
31_20220831 14,1873.1735999999985
31_20220831 15,1876.2923999999985
31_20220831 16,1862.175599999998
31_20220831 17,1844.5427999999984
31_20220831 18,1372.4555999999998
31_20220831 19,1377.3407999999993
31_20220831 20,1365.7757999999997
31_20220831 21,1236.7763999999997
31_20220831 22,1080.0395999999998
31_20220831 23,1075.7844
32_20220825 00,9704.995200000001
32_20220825 01,9645.674400000005
32_20220825 02,9651.62880000001
32_20220825 03,9626.92560000001
32_20220825 04,9615.182400000009
32_20220825 05,9607.89600000001
32_20220825 06,9605.23920000001
32_20220825 07,9611.02080000001
32_20220825 08,9632.376000000011
32_20220825 09,9657.352800000008
32_20220825 10,9732.470400000006
32_20220825 11,9760.3992
32_20220825 12,9753.724800000005
32_20220825 13,9709.920000000007
32_20220825 14,9700.90560000001
32_20220825 15,9601.408800000008
32_20220825 16,9602.330400000008
32_20220825 17,9677.13840000001
32_20220825 18,9675.633600000012
32_20220825 19,9651.204000000012
32_20220825 20,9644.03280000001
32_20220825 21,9647.90640000001
32_20220825 22,9644.695200000011
32_20220825 23,9645.57360000001
32_20220826 00,9633.009600000009
32_20220826 01,9624.57120000001
32_20220826 02,9618.364800000008
32_20220826 03,9613.778400000008
32_20220826 04,9609.566400000009
32_20220826 05,9595.98000000001
32_20220826 06,9597.261600000013
32_20220826 07,9599.184000000012
32_20220826 08,9609.44400000001
32_20220826 09,9666.19440000001
32_20220826 10,9739.699200000003
32_20220826 11,9806.652000000007
32_20220826 12,9822.8304
32_20220826 13,9826.696799999992
32_20220826 14,9825.443999999992
32_20220826 15,9831.146399999992
32_20220826 16,9837.2808
32_20220826 17,9835.18560000001
32_20220826 18,9808.416000000007
32_20220826 19,9727.120799999986
32_20220826 20,9788.9904
32_20220826 21,9757.288800000006
32_20220826 22,9752.616000000005
32_20220826 23,9725.198400000007
32_20220827 00,9722.224800000004
32_20220827 01,9728.4168
32_20220827 02,9619.14240000001
32_20220827 03,9634.694400000011
32_20220827 04,9608.97600000001
32_20220827 05,9595.82160000001
32_20220827 06,9596.289600000011
32_20220827 07,9598.723200000011
32_20220827 08,9602.992800000009
32_20220827 09,9594.849600000005
32_20220827 10,9600.631200000007
32_20220827 11,9595.908000000007
32_20220827 12,9611.193600000004
32_20220827 13,9665.423999999999
32_20220827 14,9712.072799999987
32_20220827 15,9728.899199999987
32_20220827 16,9766.872
32_20220827 17,9731.678399999986
32_20220827 18,9728.783999999987
32_20220827 19,9634.284000000001
32_20220827 20,9604.929600000009
32_20220827 21,9613.317600000008
32_20220827 22,9612.072000000007
32_20220827 23,9612.072000000007
32_20220828 00,9626.817600000008
32_20220828 01,9626.817600000008
32_20220828 02,9639.180000000008
32_20220828 03,9632.36160000001
32_20220828 04,9645.717600000005
32_20220828 05,9639.756000000007
32_20220828 06,9640.929600000009
32_20220828 07,9642.297600000007
32_20220828 08,9623.109600000007
32_20220828 09,9622.965600000003
32_20220828 10,9587.714400000006
32_20220828 11,9702.698399999992
32_20220828 12,9793.490400000006
32_20220828 13,9820.7712
32_20220828 14,9827.467199999996
32_20220828 15,9829.519199999992
32_20220828 16,9842.1912
32_20220828 17,9845.877600000005
32_20220828 18,9840.578400000006
32_20220828 19,9806.94720000001
32_20220828 20,9729.194399999986
32_20220828 21,9673.019999999997
32_20220828 22,9617.688000000004
